n_train_data.name	class	sid	corpus_id	gender	acted	arousal	valence featfile
./wav/enterface/ENT_s03/s3_sa_3_R.wav	2	2	2	0	1	0	0	./feat/RAW//s3_sa_3_R.wav.csv
./wav/enterface/ENT_s03/s3_sa_4_R.wav	2	2	2	0	1	0	0	./feat/RAW//s3_sa_4_R.wav.csv
./wav/enterface/ENT_s03/s3_sa_5_R.wav	2	2	2	0	1	0	0	./feat/RAW//s3_sa_5_R.wav.csv
./wav/enterface/ENT_s04/s4_sa_1_R.wav	2	3	2	1	1	0	0	./feat/RAW//s4_sa_1_R.wav.csv
./wav/enterface/ENT_s04/s4_sa_2_R.wav	2	3	2	1	1	0	0	./feat/RAW//s4_sa_2_R.wav.csv
./wav/enterface/ENT_s04/s4_sa_3_R.wav	2	3	2	1	1	0	0	./feat/RAW//s4_sa_3_R.wav.csv
./wav/enterface/ENT_s04/s4_sa_4_R.wav	2	3	2	1	1	0	0	./feat/RAW//s4_sa_4_R.wav.csv
./wav/enterface/ENT_s04/s4_sa_5_R.wav	2	3	2	1	1	0	0	./feat/RAW//s4_sa_5_R.wav.csv
./wav/enterface/ENT_s05/s5_sa_1_R.wav	2	4	2	1	1	0	0	./feat/RAW//s5_sa_1_R.wav.csv
./wav/enterface/ENT_s05/s5_sa_2_R.wav	2	4	2	1	1	0	0	./feat/RAW//s5_sa_2_R.wav.csv
./wav/enterface/ENT_s05/s5_sa_3_R.wav	2	4	2	1	1	0	0	./feat/RAW//s5_sa_3_R.wav.csv
./wav/enterface/ENT_s05/s5_sa_4_R.wav	2	4	2	1	1	0	0	./feat/RAW//s5_sa_4_R.wav.csv
./wav/enterface/ENT_s05/s5_sa_5_R.wav	2	4	2	1	1	0	0	./feat/RAW//s5_sa_5_R.wav.csv
./wav/enterface/ENT_s06/s6_sa_R.wav	2	5	2	0	1	0	0	./feat/RAW//s6_sa_R.wav.csv
./wav/enterface/ENT_s07/s7_sa_1_R.wav	2	6	2	1	1	0	0	./feat/RAW//s7_sa_1_R.wav.csv
./wav/enterface/ENT_s07/s7_sa_2_R.wav	2	6	2	1	1	0	0	./feat/RAW//s7_sa_2_R.wav.csv
./wav/enterface/ENT_s07/s7_sa_3_R.wav	2	6	2	1	1	0	0	./feat/RAW//s7_sa_3_R.wav.csv
./wav/enterface/ENT_s07/s7_sa_4_R.wav	2	6	2	1	1	0	0	./feat/RAW//s7_sa_4_R.wav.csv
./wav/enterface/ENT_s07/s7_sa_5_R.wav	2	6	2	1	1	0	0	./feat/RAW//s7_sa_5_R.wav.csv
./wav/enterface/ENT_s08/s8_sa_1_R.wav	2	7	2	0	1	0	0	./feat/RAW//s8_sa_1_R.wav.csv
./wav/enterface/ENT_s08/s8_sa_2_R.wav	2	7	2	0	1	0	0	./feat/RAW//s8_sa_2_R.wav.csv
./wav/enterface/ENT_s08/s8_sa_3_R.wav	2	7	2	0	1	0	0	./feat/RAW//s8_sa_3_R.wav.csv
./wav/enterface/ENT_s08/s8_sa_4_R.wav	2	7	2	0	1	0	0	./feat/RAW//s8_sa_4_R.wav.csv
./wav/enterface/ENT_s08/s8_sa_5_R.wav	2	7	2	0	1	0	0	./feat/RAW//s8_sa_5_R.wav.csv
./wav/enterface/ENT_s09/s9_sa_1_R.wav	2	8	2	0	1	0	0	./feat/RAW//s9_sa_1_R.wav.csv
./wav/enterface/ENT_s09/s9_sa_2_R.wav	2	8	2	0	1	0	0	./feat/RAW//s9_sa_2_R.wav.csv
./wav/enterface/ENT_s09/s9_sa_3_R.wav	2	8	2	0	1	0	0	./feat/RAW//s9_sa_3_R.wav.csv
./wav/enterface/ENT_s09/s9_sa_4_R.wav	2	8	2	0	1	0	0	./feat/RAW//s9_sa_4_R.wav.csv
./wav/enterface/ENT_s09/s9_sa_5_R.wav	2	8	2	0	1	0	0	./feat/RAW//s9_sa_5_R.wav.csv
./wav/enterface/ENT_s10/s10_sa_1_R.wav	2	9	2	0	1	0	0	./feat/RAW//s10_sa_1_R.wav.csv
./wav/enterface/ENT_s10/s10_sa_2_R.wav	2	9	2	0	1	0	0	./feat/RAW//s10_sa_2_R.wav.csv
./wav/enterface/ENT_s10/s10_sa_3_R.wav	2	9	2	0	1	0	0	./feat/RAW//s10_sa_3_R.wav.csv
./wav/enterface/ENT_s10/s10_sa_4_R.wav	2	9	2	0	1	0	0	./feat/RAW//s10_sa_4_R.wav.csv
./wav/enterface/ENT_s10/s10_sa_5_R.wav	2	9	2	0	1	0	0	./feat/RAW//s10_sa_5_R.wav.csv
./wav/enterface/ENT_s12/s12_sa_1_R.wav	2	10	2	1	1	0	0	./feat/RAW//s12_sa_1_R.wav.csv
./wav/enterface/ENT_s12/s12_sa_2_R.wav	2	10	2	1	1	0	0	./feat/RAW//s12_sa_2_R.wav.csv
./wav/enterface/ENT_s12/s12_sa_3_R.wav	2	10	2	1	1	0	0	./feat/RAW//s12_sa_3_R.wav.csv
./wav/enterface/ENT_s12/s12_sa_4_R.wav	2	10	2	1	1	0	0	./feat/RAW//s12_sa_4_R.wav.csv
./wav/enterface/ENT_s12/s12_sa_5_R.wav	2	10	2	1	1	0	0	./feat/RAW//s12_sa_5_R.wav.csv
./wav/enterface/ENT_s13/s13_sa_1_R.wav	2	11	2	0	1	0	0	./feat/RAW//s13_sa_1_R.wav.csv
./wav/enterface/ENT_s13/s13_sa_2_R.wav	2	11	2	0	1	0	0	./feat/RAW//s13_sa_2_R.wav.csv
./wav/enterface/ENT_s13/s13_sa_3_R.wav	2	11	2	0	1	0	0	./feat/RAW//s13_sa_3_R.wav.csv
./wav/enterface/ENT_s13/s13_sa_4_R.wav	2	11	2	0	1	0	0	./feat/RAW//s13_sa_4_R.wav.csv
./wav/enterface/ENT_s13/s13_sa_5_R.wav	2	11	2	0	1	0	0	./feat/RAW//s13_sa_5_R.wav.csv
./wav/enterface/ENT_s14/s14_sa_1_R.wav	2	12	2	0	1	0	0	./feat/RAW//s14_sa_1_R.wav.csv
./wav/enterface/ENT_s14/s14_sa_2_R.wav	2	12	2	0	1	0	0	./feat/RAW//s14_sa_2_R.wav.csv
./wav/enterface/ENT_s14/s14_sa_3_R.wav	2	12	2	0	1	0	0	./feat/RAW//s14_sa_3_R.wav.csv
./wav/enterface/ENT_s14/s14_sa_4_R.wav	2	12	2	0	1	0	0	./feat/RAW//s14_sa_4_R.wav.csv
./wav/enterface/ENT_s14/s14_sa_5_R.wav	2	12	2	0	1	0	0	./feat/RAW//s14_sa_5_R.wav.csv
./wav/enterface/ENT_s15/s15_sa_1_R.wav	2	13	2	0	1	0	0	./feat/RAW//s15_sa_1_R.wav.csv
./wav/enterface/ENT_s15/s15_sa_2_R.wav	2	13	2	0	1	0	0	./feat/RAW//s15_sa_2_R.wav.csv
./wav/enterface/ENT_s15/s15_sa_3_R.wav	2	13	2	0	1	0	0	./feat/RAW//s15_sa_3_R.wav.csv
./wav/enterface/ENT_s15/s15_sa_4_R.wav	2	13	2	0	1	0	0	./feat/RAW//s15_sa_4_R.wav.csv
./wav/enterface/ENT_s15/s15_sa_5_R.wav	2	13	2	0	1	0	0	./feat/RAW//s15_sa_5_R.wav.csv
./wav/enterface/ENT_s16/s16_sa_1_R.wav	2	14	2	0	1	0	0	./feat/RAW//s16_sa_1_R.wav.csv
./wav/enterface/ENT_s16/s16_sa_2_R.wav	2	14	2	0	1	0	0	./feat/RAW//s16_sa_2_R.wav.csv
./wav/enterface/ENT_s16/s16_sa_3_R.wav	2	14	2	0	1	0	0	./feat/RAW//s16_sa_3_R.wav.csv
./wav/enterface/ENT_s16/s16_sa_4_R.wav	2	14	2	0	1	0	0	./feat/RAW//s16_sa_4_R.wav.csv
./wav/enterface/ENT_s16/s16_sa_5_R.wav	2	14	2	0	1	0	0	./feat/RAW//s16_sa_5_R.wav.csv
./wav/enterface/ENT_s17/s17_sa_1_R.wav	2	15	2	0	1	0	0	./feat/RAW//s17_sa_1_R.wav.csv
./wav/enterface/ENT_s17/s17_sa_2_R.wav	2	15	2	0	1	0	0	./feat/RAW//s17_sa_2_R.wav.csv
./wav/enterface/ENT_s17/s17_sa_3_R.wav	2	15	2	0	1	0	0	./feat/RAW//s17_sa_3_R.wav.csv
./wav/enterface/ENT_s17/s17_sa_4_R.wav	2	15	2	0	1	0	0	./feat/RAW//s17_sa_4_R.wav.csv
./wav/enterface/ENT_s17/s17_sa_5_R.wav	2	15	2	0	1	0	0	./feat/RAW//s17_sa_5_R.wav.csv
./wav/enterface/ENT_s18/s18_sa_1_R.wav	2	16	2	0	1	0	0	./feat/RAW//s18_sa_1_R.wav.csv
./wav/enterface/ENT_s18/s18_sa_2_R.wav	2	16	2	0	1	0	0	./feat/RAW//s18_sa_2_R.wav.csv
./wav/enterface/ENT_s18/s18_sa_3_R.wav	2	16	2	0	1	0	0	./feat/RAW//s18_sa_3_R.wav.csv
./wav/enterface/ENT_s18/s18_sa_4_R.wav	2	16	2	0	1	0	0	./feat/RAW//s18_sa_4_R.wav.csv
./wav/enterface/ENT_s18/s18_sa_5_R.wav	2	16	2	0	1	0	0	./feat/RAW//s18_sa_5_R.wav.csv
./wav/enterface/ENT_s19/s19_sa_1_R.wav	2	17	2	0	1	0	0	./feat/RAW//s19_sa_1_R.wav.csv
./wav/enterface/ENT_s19/s19_sa_2_R.wav	2	17	2	0	1	0	0	./feat/RAW//s19_sa_2_R.wav.csv
./wav/enterface/ENT_s19/s19_sa_3_R.wav	2	17	2	0	1	0	0	./feat/RAW//s19_sa_3_R.wav.csv
./wav/enterface/ENT_s19/s19_sa_4_R.wav	2	17	2	0	1	0	0	./feat/RAW//s19_sa_4_R.wav.csv
./wav/enterface/ENT_s19/s19_sa_5_R.wav	2	17	2	0	1	0	0	./feat/RAW//s19_sa_5_R.wav.csv
./wav/enterface/ENT_s20/s20_sa_1_R.wav	2	18	2	0	1	0	0	./feat/RAW//s20_sa_1_R.wav.csv
./wav/enterface/ENT_s20/s20_sa_2_R.wav	2	18	2	0	1	0	0	./feat/RAW//s20_sa_2_R.wav.csv
./wav/enterface/ENT_s20/s20_sa_3_R.wav	2	18	2	0	1	0	0	./feat/RAW//s20_sa_3_R.wav.csv
./wav/enterface/ENT_s20/s20_sa_4_R.wav	2	18	2	0	1	0	0	./feat/RAW//s20_sa_4_R.wav.csv
./wav/enterface/ENT_s20/s20_sa_5_R.wav	2	18	2	0	1	0	0	./feat/RAW//s20_sa_5_R.wav.csv
./wav/enterface/ENT_s21/s21_sa_1_R.wav	2	19	2	0	1	0	0	./feat/RAW//s21_sa_1_R.wav.csv
./wav/enterface/ENT_s21/s21_sa_2_R.wav	2	19	2	0	1	0	0	./feat/RAW//s21_sa_2_R.wav.csv
./wav/enterface/ENT_s21/s21_sa_3_R.wav	2	19	2	0	1	0	0	./feat/RAW//s21_sa_3_R.wav.csv
./wav/enterface/ENT_s21/s21_sa_4_R.wav	2	19	2	0	1	0	0	./feat/RAW//s21_sa_4_R.wav.csv
./wav/enterface/ENT_s21/s21_sa_5_R.wav	2	19	2	0	1	0	0	./feat/RAW//s21_sa_5_R.wav.csv
./wav/enterface/ENT_s22/s22_sa_1_R.wav	2	20	2	0	1	0	0	./feat/RAW//s22_sa_1_R.wav.csv
./wav/enterface/ENT_s22/s22_sa_2_R.wav	2	20	2	0	1	0	0	./feat/RAW//s22_sa_2_R.wav.csv
./wav/enterface/ENT_s22/s22_sa_3_R.wav	2	20	2	0	1	0	0	./feat/RAW//s22_sa_3_R.wav.csv
./wav/enterface/ENT_s22/s22_sa_4_R.wav	2	20	2	0	1	0	0	./feat/RAW//s22_sa_4_R.wav.csv
./wav/enterface/ENT_s22/s22_sa_5_R.wav	2	20	2	0	1	0	0	./feat/RAW//s22_sa_5_R.wav.csv
./wav/enterface/ENT_s23/s23_sa_1_R.wav	2	21	2	0	1	0	0	./feat/RAW//s23_sa_1_R.wav.csv
./wav/enterface/ENT_s23/s23_sa_2_R.wav	2	21	2	0	1	0	0	./feat/RAW//s23_sa_2_R.wav.csv
./wav/enterface/ENT_s23/s23_sa_3_R.wav	2	21	2	0	1	0	0	./feat/RAW//s23_sa_3_R.wav.csv
./wav/enterface/ENT_s23/s23_sa_4_R.wav	2	21	2	0	1	0	0	./feat/RAW//s23_sa_4_R.wav.csv
./wav/enterface/ENT_s23/s23_sa_5_R.wav	2	21	2	0	1	0	0	./feat/RAW//s23_sa_5_R.wav.csv
./wav/enterface/ENT_s24/s24_sa_1_R.wav	2	22	2	0	1	0	0	./feat/RAW//s24_sa_1_R.wav.csv
./wav/enterface/ENT_s24/s24_sa_2_R.wav	2	22	2	0	1	0	0	./feat/RAW//s24_sa_2_R.wav.csv
./wav/enterface/ENT_s24/s24_sa_3_R.wav	2	22	2	0	1	0	0	./feat/RAW//s24_sa_3_R.wav.csv
./wav/enterface/ENT_s24/s24_sa_4_R.wav	2	22	2	0	1	0	0	./feat/RAW//s24_sa_4_R.wav.csv
./wav/enterface/ENT_s24/s24_sa_5_R.wav	2	22	2	0	1	0	0	./feat/RAW//s24_sa_5_R.wav.csv
./wav/enterface/ENT_s25/s25_sa_1_R.wav	2	23	2	0	1	0	0	./feat/RAW//s25_sa_1_R.wav.csv
./wav/enterface/ENT_s25/s25_sa_2_R.wav	2	23	2	0	1	0	0	./feat/RAW//s25_sa_2_R.wav.csv
./wav/enterface/ENT_s25/s25_sa_3_R.wav	2	23	2	0	1	0	0	./feat/RAW//s25_sa_3_R.wav.csv
./wav/enterface/ENT_s25/s25_sa_4_R.wav	2	23	2	0	1	0	0	./feat/RAW//s25_sa_4_R.wav.csv
./wav/enterface/ENT_s25/s25_sa_5_R.wav	2	23	2	0	1	0	0	./feat/RAW//s25_sa_5_R.wav.csv
./wav/enterface/ENT_s26/s26_sa_1_R.wav	2	24	2	1	1	0	0	./feat/RAW//s26_sa_1_R.wav.csv
./wav/enterface/ENT_s26/s26_sa_2_R.wav	2	24	2	1	1	0	0	./feat/RAW//s26_sa_2_R.wav.csv
./wav/enterface/ENT_s26/s26_sa_3_R.wav	2	24	2	1	1	0	0	./feat/RAW//s26_sa_3_R.wav.csv
./wav/enterface/ENT_s26/s26_sa_4_R.wav	2	24	2	1	1	0	0	./feat/RAW//s26_sa_4_R.wav.csv
./wav/enterface/ENT_s26/s26_sa_5_R.wav	2	24	2	1	1	0	0	./feat/RAW//s26_sa_5_R.wav.csv
./wav/enterface/ENT_s27/s27_sa_1_R.wav	2	25	2	0	1	0	0	./feat/RAW//s27_sa_1_R.wav.csv
./wav/enterface/ENT_s27/s27_sa_2_R.wav	2	25	2	0	1	0	0	./feat/RAW//s27_sa_2_R.wav.csv
./wav/enterface/ENT_s27/s27_sa_3_R.wav	2	25	2	0	1	0	0	./feat/RAW//s27_sa_3_R.wav.csv
./wav/enterface/ENT_s27/s27_sa_4_R.wav	2	25	2	0	1	0	0	./feat/RAW//s27_sa_4_R.wav.csv
./wav/enterface/ENT_s27/s27_sa_5_R.wav	2	25	2	0	1	0	0	./feat/RAW//s27_sa_5_R.wav.csv
./wav/enterface/ENT_s28/s28_sa_1_R.wav	2	26	2	1	1	0	0	./feat/RAW//s28_sa_1_R.wav.csv
./wav/enterface/ENT_s28/s28_sa_2_R.wav	2	26	2	1	1	0	0	./feat/RAW//s28_sa_2_R.wav.csv
./wav/enterface/ENT_s28/s28_sa_3_R.wav	2	26	2	1	1	0	0	./feat/RAW//s28_sa_3_R.wav.csv
./wav/enterface/ENT_s28/s28_sa_4_R.wav	2	26	2	1	1	0	0	./feat/RAW//s28_sa_4_R.wav.csv
./wav/enterface/ENT_s28/s28_sa_5_R.wav	2	26	2	1	1	0	0	./feat/RAW//s28_sa_5_R.wav.csv
./wav/enterface/ENT_s29/s29_sa_1_R.wav	2	27	2	1	1	0	0	./feat/RAW//s29_sa_1_R.wav.csv
./wav/enterface/ENT_s29/s29_sa_2_R.wav	2	27	2	1	1	0	0	./feat/RAW//s29_sa_2_R.wav.csv
./wav/enterface/ENT_s29/s29_sa_3_R.wav	2	27	2	1	1	0	0	./feat/RAW//s29_sa_3_R.wav.csv
./wav/enterface/ENT_s29/s29_sa_4_R.wav	2	27	2	1	1	0	0	./feat/RAW//s29_sa_4_R.wav.csv
./wav/enterface/ENT_s29/s29_sa_5_R.wav	2	27	2	1	1	0	0	./feat/RAW//s29_sa_5_R.wav.csv
./wav/enterface/ENT_s30/s30_sa_1_R.wav	2	28	2	0	1	0	0	./feat/RAW//s30_sa_1_R.wav.csv
./wav/enterface/ENT_s30/s30_sa_2_R.wav	2	28	2	0	1	0	0	./feat/RAW//s30_sa_2_R.wav.csv
./wav/enterface/ENT_s30/s30_sa_3_R.wav	2	28	2	0	1	0	0	./feat/RAW//s30_sa_3_R.wav.csv
./wav/enterface/ENT_s30/s30_sa_4_R.wav	2	28	2	0	1	0	0	./feat/RAW//s30_sa_4_R.wav.csv
./wav/enterface/ENT_s30/s30_sa_5_R.wav	2	28	2	0	1	0	0	./feat/RAW//s30_sa_5_R.wav.csv
./wav/enterface/ENT_s31/s31_sa_1_R.wav	2	29	2	1	1	0	0	./feat/RAW//s31_sa_1_R.wav.csv
./wav/enterface/ENT_s31/s31_sa_2_R.wav	2	29	2	1	1	0	0	./feat/RAW//s31_sa_2_R.wav.csv
./wav/enterface/ENT_s31/s31_sa_3_R.wav	2	29	2	1	1	0	0	./feat/RAW//s31_sa_3_R.wav.csv
./wav/enterface/ENT_s31/s31_sa_4_R.wav	2	29	2	1	1	0	0	./feat/RAW//s31_sa_4_R.wav.csv
./wav/enterface/ENT_s31/s31_sa_5_R.wav	2	29	2	1	1	0	0	./feat/RAW//s31_sa_5_R.wav.csv
./wav/enterface/ENT_s32/s32_sa_1_R.wav	2	30	2	0	1	0	0	./feat/RAW//s32_sa_1_R.wav.csv
./wav/enterface/ENT_s32/s32_sa_2_R.wav	2	30	2	0	1	0	0	./feat/RAW//s32_sa_2_R.wav.csv
./wav/enterface/ENT_s32/s32_sa_3_R.wav	2	30	2	0	1	0	0	./feat/RAW//s32_sa_3_R.wav.csv
./wav/enterface/ENT_s32/s32_sa_4_R.wav	2	30	2	0	1	0	0	./feat/RAW//s32_sa_4_R.wav.csv
./wav/enterface/ENT_s32/s32_sa_5_R.wav	2	30	2	0	1	0	0	./feat/RAW//s32_sa_5_R.wav.csv
./wav/enterface/ENT_s33/s33_sa_1_R.wav	2	31	2	1	1	0	0	./feat/RAW//s33_sa_1_R.wav.csv
./wav/enterface/ENT_s33/s33_sa_2_R.wav	2	31	2	1	1	0	0	./feat/RAW//s33_sa_2_R.wav.csv
./wav/enterface/ENT_s33/s33_sa_3_R.wav	2	31	2	1	1	0	0	./feat/RAW//s33_sa_3_R.wav.csv
./wav/enterface/ENT_s33/s33_sa_4_R.wav	2	31	2	1	1	0	0	./feat/RAW//s33_sa_4_R.wav.csv
./wav/enterface/ENT_s33/s33_sa_5_R.wav	2	31	2	1	1	0	0	./feat/RAW//s33_sa_5_R.wav.csv
./wav/enterface/ENT_s34/s34_sa_1_R.wav	2	32	2	0	1	0	0	./feat/RAW//s34_sa_1_R.wav.csv
./wav/enterface/ENT_s34/s34_sa_2_R.wav	2	32	2	0	1	0	0	./feat/RAW//s34_sa_2_R.wav.csv
./wav/enterface/ENT_s34/s34_sa_3_R.wav	2	32	2	0	1	0	0	./feat/RAW//s34_sa_3_R.wav.csv
./wav/enterface/ENT_s34/s34_sa_4_R.wav	2	32	2	0	1	0	0	./feat/RAW//s34_sa_4_R.wav.csv
./wav/enterface/ENT_s34/s34_sa_5_R.wav	2	32	2	0	1	0	0	./feat/RAW//s34_sa_5_R.wav.csv
./wav/enterface/ENT_s35/s35_sa_1_R.wav	2	33	2	0	1	0	0	./feat/RAW//s35_sa_1_R.wav.csv
./wav/enterface/ENT_s35/s35_sa_2_R.wav	2	33	2	0	1	0	0	./feat/RAW//s35_sa_2_R.wav.csv
./wav/enterface/ENT_s35/s35_sa_3_R.wav	2	33	2	0	1	0	0	./feat/RAW//s35_sa_3_R.wav.csv
./wav/enterface/ENT_s35/s35_sa_4_R.wav	2	33	2	0	1	0	0	./feat/RAW//s35_sa_4_R.wav.csv
./wav/enterface/ENT_s35/s35_sa_5_R.wav	2	33	2	0	1	0	0	./feat/RAW//s35_sa_5_R.wav.csv
./wav/enterface/ENT_s36/s36_sa_1_R.wav	2	34	2	0	1	0	0	./feat/RAW//s36_sa_1_R.wav.csv
./wav/enterface/ENT_s36/s36_sa_2_R.wav	2	34	2	0	1	0	0	./feat/RAW//s36_sa_2_R.wav.csv
./wav/enterface/ENT_s36/s36_sa_3_R.wav	2	34	2	0	1	0	0	./feat/RAW//s36_sa_3_R.wav.csv
./wav/enterface/ENT_s36/s36_sa_4_R.wav	2	34	2	0	1	0	0	./feat/RAW//s36_sa_4_R.wav.csv
./wav/enterface/ENT_s36/s36_sa_5_R.wav	2	34	2	0	1	0	0	./feat/RAW//s36_sa_5_R.wav.csv
./wav/enterface/ENT_s37/s37_sa_1_R.wav	2	35	2	0	1	0	0	./feat/RAW//s37_sa_1_R.wav.csv
./wav/enterface/ENT_s37/s37_sa_2_R.wav	2	35	2	0	1	0	0	./feat/RAW//s37_sa_2_R.wav.csv
./wav/enterface/ENT_s37/s37_sa_3_R.wav	2	35	2	0	1	0	0	./feat/RAW//s37_sa_3_R.wav.csv
./wav/enterface/ENT_s37/s37_sa_4_R.wav	2	35	2	0	1	0	0	./feat/RAW//s37_sa_4_R.wav.csv
./wav/enterface/ENT_s37/s37_sa_5_R.wav	2	35	2	0	1	0	0	./feat/RAW//s37_sa_5_R.wav.csv
./wav/enterface/ENT_s38/s38_sa_1_R.wav	2	36	2	0	1	0	0	./feat/RAW//s38_sa_1_R.wav.csv
./wav/enterface/ENT_s38/s38_sa_2_R.wav	2	36	2	0	1	0	0	./feat/RAW//s38_sa_2_R.wav.csv
./wav/enterface/ENT_s38/s38_sa_3_R.wav	2	36	2	0	1	0	0	./feat/RAW//s38_sa_3_R.wav.csv
./wav/enterface/ENT_s38/s38_sa_4_R.wav	2	36	2	0	1	0	0	./feat/RAW//s38_sa_4_R.wav.csv
./wav/enterface/ENT_s38/s38_sa_5_R.wav	2	36	2	0	1	0	0	./feat/RAW//s38_sa_5_R.wav.csv
./wav/enterface/ENT_s39/s39_sa_1_R.wav	2	37	2	0	1	0	0	./feat/RAW//s39_sa_1_R.wav.csv
./wav/enterface/ENT_s39/s39_sa_2_R.wav	2	37	2	0	1	0	0	./feat/RAW//s39_sa_2_R.wav.csv
./wav/enterface/ENT_s39/s39_sa_3_R.wav	2	37	2	0	1	0	0	./feat/RAW//s39_sa_3_R.wav.csv
./wav/enterface/ENT_s39/s39_sa_4_R.wav	2	37	2	0	1	0	0	./feat/RAW//s39_sa_4_R.wav.csv
./wav/enterface/ENT_s39/s39_sa_5_R.wav	2	37	2	0	1	0	0	./feat/RAW//s39_sa_5_R.wav.csv
./wav/enterface/ENT_s40/s40_sa_1_R.wav	2	38	2	0	1	0	0	./feat/RAW//s40_sa_1_R.wav.csv
./wav/enterface/ENT_s40/s40_sa_2_R.wav	2	38	2	0	1	0	0	./feat/RAW//s40_sa_2_R.wav.csv
./wav/enterface/ENT_s40/s40_sa_3_R.wav	2	38	2	0	1	0	0	./feat/RAW//s40_sa_3_R.wav.csv
./wav/enterface/ENT_s40/s40_sa_4_R.wav	2	38	2	0	1	0	0	./feat/RAW//s40_sa_4_R.wav.csv
./wav/enterface/ENT_s40/s40_sa_5_R.wav	2	38	2	0	1	0	0	./feat/RAW//s40_sa_5_R.wav.csv
./wav/enterface/ENT_s41/s41_sa_1_R.wav	2	39	2	0	1	0	0	./feat/RAW//s41_sa_1_R.wav.csv
./wav/enterface/ENT_s41/s41_sa_2_R.wav	2	39	2	0	1	0	0	./feat/RAW//s41_sa_2_R.wav.csv
./wav/enterface/ENT_s41/s41_sa_3_R.wav	2	39	2	0	1	0	0	./feat/RAW//s41_sa_3_R.wav.csv
./wav/enterface/ENT_s41/s41_sa_4_R.wav	2	39	2	0	1	0	0	./feat/RAW//s41_sa_4_R.wav.csv
./wav/enterface/ENT_s41/s41_sa_5_R.wav	2	39	2	0	1	0	0	./feat/RAW//s41_sa_5_R.wav.csv
./wav/enterface/ENT_s42/s42_sa_1_R.wav	2	40	2	0	1	0	0	./feat/RAW//s42_sa_1_R.wav.csv
./wav/enterface/ENT_s42/s42_sa_2_R.wav	2	40	2	0	1	0	0	./feat/RAW//s42_sa_2_R.wav.csv
./wav/enterface/ENT_s42/s42_sa_3_R.wav	2	40	2	0	1	0	0	./feat/RAW//s42_sa_3_R.wav.csv
./wav/enterface/ENT_s42/s42_sa_4_R.wav	2	40	2	0	1	0	0	./feat/RAW//s42_sa_4_R.wav.csv
./wav/enterface/ENT_s42/s42_sa_5_R.wav	2	40	2	0	1	0	0	./feat/RAW//s42_sa_5_R.wav.csv
./wav/enterface/ENT_s43/s43_sa_1_R.wav	2	41	2	0	1	0	0	./feat/RAW//s43_sa_1_R.wav.csv
./wav/enterface/ENT_s43/s43_sa_2_R.wav	2	41	2	0	1	0	0	./feat/RAW//s43_sa_2_R.wav.csv
./wav/enterface/ENT_s43/s43_sa_3_R.wav	2	41	2	0	1	0	0	./feat/RAW//s43_sa_3_R.wav.csv
./wav/enterface/ENT_s43/s43_sa_4_R.wav	2	41	2	0	1	0	0	./feat/RAW//s43_sa_4_R.wav.csv
./wav/enterface/ENT_s43/s43_sa_5_R.wav	2	41	2	0	1	0	0	./feat/RAW//s43_sa_5_R.wav.csv
./wav/enterface/ENT_s44/s44_sa_1_R.wav	2	42	2	1	1	0	0	./feat/RAW//s44_sa_1_R.wav.csv
./wav/enterface/ENT_s44/s44_sa_2_R.wav	2	42	2	1	1	0	0	./feat/RAW//s44_sa_2_R.wav.csv
./wav/enterface/ENT_s44/s44_sa_3_R.wav	2	42	2	1	1	0	0	./feat/RAW//s44_sa_3_R.wav.csv
./wav/enterface/ENT_s44/s44_sa_4_R.wav	2	42	2	1	1	0	0	./feat/RAW//s44_sa_4_R.wav.csv
./wav/enterface/ENT_s44/s44_sa_5_R.wav	2	42	2	1	1	0	0	./feat/RAW//s44_sa_5_R.wav.csv
./wav/enterface/ENT_s01/s1_ha_1_R.wav	1	0	2	0	1	2	2	./feat/RAW//s1_ha_1_R.wav.csv
./wav/enterface/ENT_s01/s1_ha_2_R.wav	1	0	2	0	1	2	2	./feat/RAW//s1_ha_2_R.wav.csv
./wav/enterface/ENT_s01/s1_ha_3_R.wav	1	0	2	0	1	2	2	./feat/RAW//s1_ha_3_R.wav.csv
./wav/enterface/ENT_s01/s1_ha_4_R.wav	1	0	2	0	1	2	2	./feat/RAW//s1_ha_4_R.wav.csv
./wav/enterface/ENT_s01/s1_ha_5_R.wav	1	0	2	0	1	2	2	./feat/RAW//s1_ha_5_R.wav.csv
./wav/enterface/ENT_s02/s2_ha_1_R.wav	1	1	2	0	1	2	2	./feat/RAW//s2_ha_1_R.wav.csv
./wav/enterface/ENT_s02/s2_ha_2_R.wav	1	1	2	0	1	2	2	./feat/RAW//s2_ha_2_R.wav.csv
./wav/enterface/ENT_s02/s2_ha_3_R.wav	1	1	2	0	1	2	2	./feat/RAW//s2_ha_3_R.wav.csv
./wav/enterface/ENT_s02/s2_ha_4_R.wav	1	1	2	0	1	2	2	./feat/RAW//s2_ha_4_R.wav.csv
./wav/enterface/ENT_s02/s2_ha_5_R.wav	1	1	2	0	1	2	2	./feat/RAW//s2_ha_5_R.wav.csv
./wav/enterface/ENT_s03/s3_ha_1_R.wav	1	2	2	0	1	2	2	./feat/RAW//s3_ha_1_R.wav.csv
./wav/enterface/ENT_s03/s3_ha_2_R.wav	1	2	2	0	1	2	2	./feat/RAW//s3_ha_2_R.wav.csv
